datetime,temperature
6/18/2018 5:38,27.567
6/18/2018 6:08,27.468
6/18/2018 6:38,27.37
6/18/2018 7:08,27.37
6/18/2018 7:38,27.272
6/18/2018 8:08,27.272
6/18/2018 8:38,27.272
6/18/2018 9:08,27.272
6/18/2018 9:38,27.272
6/18/2018 10:08,27.37
6/18/2018 10:38,27.37
6/18/2018 11:08,27.37
6/18/2018 11:38,27.468
6/18/2018 12:08,27.468
6/18/2018 12:38,27.567
6/18/2018 13:08,27.665
6/18/2018 13:38,27.764
6/18/2018 14:08,27.764
6/18/2018 14:38,27.862
6/18/2018 15:08,27.961
6/18/2018 15:38,28.06
6/18/2018 16:08,28.159
6/18/2018 16:38,28.258
6/18/2018 17:08,28.357
6/18/2018 17:38,28.357
6/18/2018 18:08,28.456
6/18/2018 18:38,28.555
6/18/2018 19:08,28.555
6/18/2018 19:38,28.655
6/18/2018 20:08,28.754
6/18/2018 20:38,28.754
6/18/2018 21:08,28.853
6/18/2018 21:38,28.853
6/18/2018 22:08,28.953
6/18/2018 22:38,28.953
6/18/2018 23:08,28.953
6/18/2018 23:38,28.853
6/19/2018 0:08,28.853
6/19/2018 0:38,28.853
6/19/2018 1:08,28.754
6/19/2018 1:38,28.655
6/19/2018 2:08,28.655
6/19/2018 2:38,28.555
6/19/2018 3:08,28.456
6/19/2018 3:38,28.357
6/19/2018 4:08,28.258
6/19/2018 4:38,28.258
6/19/2018 5:08,28.159
6/19/2018 5:38,28.06
6/19/2018 6:08,27.961
6/19/2018 6:38,27.862
6/19/2018 7:08,27.862
6/19/2018 7:38,27.764
6/19/2018 8:08,27.665
6/19/2018 8:38,27.567
6/19/2018 9:08,27.567
6/19/2018 9:38,27.567
6/19/2018 10:08,27.665
6/19/2018 10:38,27.665
6/19/2018 11:08,27.665
6/19/2018 11:38,27.764
6/19/2018 12:08,27.764
6/19/2018 12:38,27.764
6/19/2018 13:08,27.862
6/19/2018 13:38,27.961
6/19/2018 14:08,27.961
6/19/2018 14:38,28.06
6/19/2018 15:08,28.06
6/19/2018 15:38,28.159
6/19/2018 16:08,28.258
6/19/2018 16:38,28.258
6/19/2018 17:08,28.357
6/19/2018 17:38,28.456
6/19/2018 18:08,28.456
6/19/2018 18:38,28.555
6/19/2018 19:08,28.555
6/19/2018 19:38,28.655
6/19/2018 20:08,28.655
6/19/2018 20:38,28.655
6/19/2018 21:08,28.655
6/19/2018 21:38,28.655
6/19/2018 22:08,28.655
6/19/2018 22:38,28.555
6/19/2018 23:08,28.456
6/19/2018 23:38,28.258
6/20/2018 0:08,28.06
6/20/2018 0:38,27.961
6/20/2018 1:08,27.862
6/20/2018 1:38,27.764
6/20/2018 2:08,27.665
6/20/2018 2:38,27.567
6/20/2018 3:08,27.37
6/20/2018 3:38,27.173
6/20/2018 4:08,27.075
6/20/2018 4:38,26.879
6/20/2018 5:08,26.781
6/20/2018 5:38,26.781
6/20/2018 6:08,26.683
6/20/2018 6:38,26.585
6/20/2018 7:08,26.488
6/20/2018 7:38,26.488
6/20/2018 8:08,26.488
6/20/2018 8:38,26.39
6/20/2018 9:08,26.39
6/20/2018 9:38,26.39
6/20/2018 10:08,26.39
6/20/2018 10:38,26.488
6/20/2018 11:08,26.488
6/20/2018 11:38,26.585
6/20/2018 12:08,26.683
6/20/2018 12:38,26.781
6/20/2018 13:08,26.879
6/20/2018 13:38,26.977
6/20/2018 14:08,27.075
6/20/2018 14:38,27.173
6/20/2018 15:08,27.272
6/20/2018 15:38,27.37
6/20/2018 16:08,27.37
6/20/2018 16:38,27.468
6/20/2018 17:08,27.567
6/20/2018 17:38,27.665
6/20/2018 18:08,27.764
6/20/2018 18:38,27.764
6/20/2018 19:08,27.862
6/20/2018 19:38,27.961
6/20/2018 20:08,27.961
6/20/2018 20:38,28.06
6/20/2018 21:08,28.06
6/20/2018 21:38,27.961
6/20/2018 22:08,27.862
6/20/2018 22:38,27.764
6/20/2018 23:08,27.665
6/20/2018 23:38,27.567
6/21/2018 0:08,27.37
6/21/2018 0:38,27.272
6/21/2018 1:08,27.173
6/21/2018 1:38,27.075
6/21/2018 2:08,26.879
6/21/2018 2:38,26.781
6/21/2018 3:08,26.683
6/21/2018 3:38,26.585
6/21/2018 4:08,26.488
6/21/2018 4:38,26.488
6/21/2018 5:08,26.39
6/21/2018 5:38,26.39
6/21/2018 6:08,26.292
6/21/2018 6:38,26.292
6/21/2018 7:08,26.195
6/21/2018 7:38,26.195
6/21/2018 8:08,26.195
6/21/2018 8:38,26.195
6/21/2018 9:08,26.195
6/21/2018 9:38,26.195
6/21/2018 10:08,26.292
6/21/2018 10:38,26.292
6/21/2018 11:08,26.683
6/21/2018 11:38,26.781
6/21/2018 12:08,26.879
6/21/2018 12:38,26.977
6/21/2018 13:08,27.075
6/21/2018 13:38,27.272
6/21/2018 14:08,27.272
6/21/2018 14:38,27.37
6/21/2018 15:08,27.468
6/21/2018 15:38,27.468
6/21/2018 16:08,27.567
6/21/2018 16:38,27.665
6/21/2018 17:08,27.764
6/21/2018 17:38,27.862
6/21/2018 18:08,27.961
6/21/2018 18:38,28.06
6/21/2018 19:08,28.06
6/21/2018 19:38,28.159
6/21/2018 20:08,28.258
6/21/2018 20:38,28.357
6/21/2018 21:08,28.357
6/21/2018 21:38,28.456
6/21/2018 22:08,28.456
6/21/2018 22:38,28.159
6/21/2018 23:08,27.961
6/21/2018 23:38,27.862
6/22/2018 0:08,27.665
6/22/2018 0:38,27.468
6/22/2018 1:08,27.37
6/22/2018 1:38,27.272
6/22/2018 2:08,27.173
6/22/2018 2:38,27.173
6/22/2018 3:08,27.075
6/22/2018 3:38,26.977
6/22/2018 4:08,26.879
6/22/2018 4:38,26.781
6/22/2018 5:08,26.683
6/22/2018 5:38,26.585
6/22/2018 6:08,26.488
6/22/2018 6:38,26.39
6/22/2018 7:08,26.39
6/22/2018 7:38,26.39
6/22/2018 8:08,26.292
6/22/2018 8:38,26.292
6/22/2018 9:08,26.39
6/22/2018 9:38,26.39
6/22/2018 10:08,26.585
6/22/2018 10:38,26.683
6/22/2018 11:08,26.781
6/22/2018 11:38,26.879
6/22/2018 12:08,26.879
6/22/2018 12:38,26.977
6/22/2018 13:08,27.075
6/22/2018 13:38,27.173
6/22/2018 14:08,27.272
6/22/2018 14:38,27.272
6/22/2018 15:08,27.37
6/22/2018 15:38,27.37
6/22/2018 16:08,27.468
6/22/2018 16:38,27.468
6/22/2018 17:08,27.567
6/22/2018 17:38,27.567
6/22/2018 18:08,27.665
6/22/2018 18:38,27.764
6/22/2018 19:08,27.764
6/22/2018 19:38,27.764
6/22/2018 20:08,27.764
6/22/2018 20:38,27.862
6/22/2018 21:08,27.862
6/22/2018 21:38,27.764
6/22/2018 22:08,27.665
6/22/2018 22:38,27.567
6/22/2018 23:08,27.468
6/22/2018 23:38,27.37
6/23/2018 0:08,27.272
6/23/2018 0:38,27.173
6/23/2018 1:08,27.173
6/23/2018 1:38,27.075
6/23/2018 2:08,26.977
6/23/2018 2:38,26.879
6/23/2018 3:08,26.781
6/23/2018 3:38,26.781
6/23/2018 4:08,26.683
6/23/2018 4:38,26.585
6/23/2018 5:08,26.585
6/23/2018 5:38,26.488
6/23/2018 6:08,26.488
6/23/2018 6:38,26.39
6/23/2018 7:08,26.292
6/23/2018 7:38,26.292
6/23/2018 8:08,26.292
6/23/2018 8:38,26.292
6/23/2018 9:08,26.39
6/23/2018 9:38,26.39
6/23/2018 10:08,26.39
6/23/2018 10:38,26.488
6/23/2018 11:08,26.488
6/23/2018 11:38,26.488
6/23/2018 12:08,26.585
6/23/2018 12:38,26.683
6/23/2018 13:08,26.781
6/23/2018 13:38,26.879
6/23/2018 14:08,26.977
6/23/2018 14:38,27.075
6/23/2018 15:08,27.173
6/23/2018 15:38,27.272
6/23/2018 16:08,27.37
6/23/2018 16:38,27.468
6/23/2018 17:08,27.567
6/23/2018 17:38,27.665
6/23/2018 18:08,27.764
6/23/2018 18:38,27.862
6/23/2018 19:08,27.961
6/23/2018 19:38,28.06
6/23/2018 20:08,28.159
6/23/2018 20:38,28.159
6/23/2018 21:08,28.258
6/23/2018 21:38,28.258
6/23/2018 22:08,28.258
6/23/2018 22:38,28.258
6/23/2018 23:08,28.159
6/23/2018 23:38,28.06
6/24/2018 0:08,27.961
6/24/2018 0:38,27.862
6/24/2018 1:08,27.665
6/24/2018 1:38,27.567
6/24/2018 2:08,27.468
6/24/2018 2:38,27.37
6/24/2018 3:08,27.272
6/24/2018 3:38,27.272
6/24/2018 4:08,26.683
6/24/2018 4:38,26.39
6/24/2018 5:08,26.195
6/24/2018 5:38,26.097
6/24/2018 6:08,26
6/24/2018 6:38,25.902
6/24/2018 7:08,25.805
6/24/2018 7:38,25.805
6/24/2018 8:08,26
6/24/2018 8:38,26.292
6/24/2018 9:08,26.195
6/24/2018 9:38,25.805
6/24/2018 10:08,25.61
6/24/2018 10:38,25.222
6/24/2018 11:08,24.931
6/24/2018 11:38,24.931
6/24/2018 12:08,25.125
6/24/2018 12:38,25.222
6/24/2018 13:08,25.416
6/24/2018 13:38,25.61
6/24/2018 14:08,25.708
6/24/2018 14:38,25.805
6/24/2018 15:08,25.902
6/24/2018 15:38,26
6/24/2018 16:08,26
6/24/2018 16:38,26
6/24/2018 17:08,26.097
6/24/2018 17:38,26.195
6/24/2018 18:08,26.292
6/24/2018 18:38,26.292
6/24/2018 19:08,26.39
6/24/2018 19:38,26.488
6/24/2018 20:08,26.585
6/24/2018 20:38,26.683
6/24/2018 21:08,26.781
6/24/2018 21:38,26.977
6/24/2018 22:08,27.173
6/24/2018 22:38,27.173
6/24/2018 23:08,27.173
6/24/2018 23:38,27.173
6/25/2018 0:08,27.075
6/25/2018 0:38,27.075
6/25/2018 1:08,26.977
6/25/2018 1:38,26.879
6/25/2018 2:08,26.781
6/25/2018 2:38,26.781
6/25/2018 3:08,26.683
6/25/2018 3:38,26.585
6/25/2018 4:08,26.585
6/25/2018 4:38,26.488
6/25/2018 5:08,26.488
6/25/2018 5:38,26.39
6/25/2018 6:08,26.39
6/25/2018 6:38,26.292
6/25/2018 7:08,26.292
6/25/2018 7:38,26.292
6/25/2018 8:08,26.195
6/25/2018 8:38,26.195
6/25/2018 9:08,26.195
6/25/2018 9:38,26.195
6/25/2018 10:08,26.195
6/25/2018 10:38,26.195
6/25/2018 11:08,26.292
6/25/2018 11:38,26.292
6/25/2018 12:08,26.292
6/25/2018 12:38,26.292
6/25/2018 13:08,26.39
6/25/2018 13:38,26.39
6/25/2018 14:08,26.39
6/25/2018 14:38,26.39
6/25/2018 15:08,26.39
6/25/2018 15:38,26.39
6/25/2018 16:08,26.39
6/25/2018 16:38,26.39
6/25/2018 17:08,26.488
6/25/2018 17:38,26.488
6/25/2018 18:08,26.585
6/25/2018 18:38,26.585
6/25/2018 19:08,26.585
6/25/2018 19:38,26.683
6/25/2018 20:08,26.683
6/25/2018 20:38,26.781
6/25/2018 21:08,26.781
6/25/2018 21:38,26.879
6/25/2018 22:08,26.879
6/25/2018 22:38,26.977
6/25/2018 23:08,26.977
6/25/2018 23:38,27.075
6/26/2018 0:08,27.075
6/26/2018 0:38,27.173
6/26/2018 1:08,27.173
6/26/2018 1:38,27.272
6/26/2018 2:08,27.272
6/26/2018 2:38,27.272
6/26/2018 3:08,27.173
6/26/2018 3:38,27.173
6/26/2018 4:08,27.075
6/26/2018 4:38,26.977
6/26/2018 5:08,26.977
6/26/2018 5:38,26.879
6/26/2018 6:08,26.781
6/26/2018 6:38,26.683
6/26/2018 7:08,26.683
6/26/2018 7:38,26.683
6/26/2018 8:08,26.683
6/26/2018 8:38,26.585
6/26/2018 9:08,26.683
6/26/2018 9:38,26.683
6/26/2018 10:08,26.683
6/26/2018 10:38,26.683
6/26/2018 11:08,26.683
6/26/2018 11:38,26.683
6/26/2018 12:08,26.683
6/26/2018 12:38,26.781
6/26/2018 13:08,26.781
6/26/2018 13:38,26.879
6/26/2018 14:08,26.879
6/26/2018 14:38,26.879
6/26/2018 15:08,26.977
6/26/2018 15:38,26.977
6/26/2018 16:08,26.977
6/26/2018 16:38,27.075
6/26/2018 17:08,27.075
6/26/2018 17:38,27.075
6/26/2018 18:08,27.173
6/26/2018 18:38,27.173
6/26/2018 19:08,27.173
6/26/2018 19:38,27.272
6/26/2018 20:08,27.37
6/26/2018 20:38,27.37
6/26/2018 21:08,27.468
6/26/2018 21:38,27.567
6/26/2018 22:08,27.567
6/26/2018 22:38,27.665
6/26/2018 23:08,27.764
6/26/2018 23:38,27.862
6/27/2018 0:08,27.961
6/27/2018 0:38,28.258
6/27/2018 1:08,28.159
6/27/2018 1:38,27.961
6/27/2018 2:08,27.764
6/27/2018 2:38,27.665
6/27/2018 3:08,27.468
6/27/2018 3:38,27.37
6/27/2018 4:08,27.173
6/27/2018 4:38,27.075
6/27/2018 5:08,26.977
6/27/2018 5:38,26.879
6/27/2018 6:08,26.781
6/27/2018 6:38,26.781
6/27/2018 7:08,26.683
6/27/2018 7:38,26.683
6/27/2018 8:08,26.683
6/27/2018 8:38,26.781
6/27/2018 9:08,26.879
6/27/2018 9:38,26.879
6/27/2018 10:08,26.879
6/27/2018 10:38,26.781
6/27/2018 11:08,26.781
6/27/2018 11:38,26.781
6/27/2018 12:08,26.781
6/27/2018 12:38,26.781
6/27/2018 13:08,26.879
6/27/2018 13:38,26.977
6/27/2018 14:08,26.977
6/27/2018 14:38,26.977
6/27/2018 15:08,27.075
6/27/2018 15:38,27.075
6/27/2018 16:08,27.075
6/27/2018 16:38,27.075
6/27/2018 17:08,27.075
6/27/2018 17:38,27.173
6/27/2018 18:08,27.173
6/27/2018 18:38,27.173
6/27/2018 19:08,27.173
6/27/2018 19:38,27.173
6/27/2018 20:08,27.173
6/27/2018 20:38,27.173
6/27/2018 21:08,27.272
6/27/2018 21:38,27.272
6/27/2018 22:08,27.272
6/27/2018 22:38,27.272
6/27/2018 23:08,27.272
6/27/2018 23:38,27.272
6/28/2018 0:08,27.272
6/28/2018 0:38,27.272
6/28/2018 1:08,27.272
6/28/2018 1:38,27.272
6/28/2018 2:08,27.272
6/28/2018 2:38,27.173
6/28/2018 3:08,27.075
6/28/2018 3:38,26.977
6/28/2018 4:08,26.977
6/28/2018 4:38,26.879
6/28/2018 5:08,26.781
6/28/2018 5:38,26.781
6/28/2018 6:08,26.683
6/28/2018 6:38,26.683
6/28/2018 7:08,26.683
6/28/2018 7:38,26.683
6/28/2018 8:08,26.585
6/28/2018 8:38,26.585
6/28/2018 9:08,26.683
6/28/2018 9:38,26.683
6/28/2018 10:08,26.683
6/28/2018 10:38,26.683
6/28/2018 11:08,26.683
6/28/2018 11:38,26.781
6/28/2018 12:08,26.781
6/28/2018 12:38,26.781
6/28/2018 13:08,26.781
6/28/2018 13:38,26.781
6/28/2018 14:08,26.879
6/28/2018 14:38,26.879
6/28/2018 15:08,26.879
6/28/2018 15:38,26.879
6/28/2018 16:08,26.977
6/28/2018 16:38,26.977
6/28/2018 17:08,26.977
6/28/2018 17:38,26.977
6/28/2018 18:08,26.977
6/28/2018 18:38,27.075
6/28/2018 19:08,27.075
6/28/2018 19:38,27.075
6/28/2018 20:08,27.075
6/28/2018 20:38,27.075
6/28/2018 21:08,27.075
6/28/2018 21:38,27.075
6/28/2018 22:08,27.173
6/28/2018 22:38,27.173
6/28/2018 23:08,27.173
6/28/2018 23:38,27.272
6/29/2018 0:08,27.173
6/29/2018 0:38,27.075
6/29/2018 1:08,26.977
6/29/2018 1:38,26.879
6/29/2018 2:08,26.781
6/29/2018 2:38,26.683
6/29/2018 3:08,26.585
6/29/2018 3:38,26.585
6/29/2018 4:08,26.488
6/29/2018 4:38,26.488
6/29/2018 5:08,26.39
6/29/2018 5:38,26.39
6/29/2018 6:08,26.292
6/29/2018 6:38,26.292
6/29/2018 7:08,26.292
6/29/2018 7:38,26.292
6/29/2018 8:08,26.195
6/29/2018 8:38,26.195
6/29/2018 9:08,26.292
6/29/2018 9:38,26.292
6/29/2018 10:08,26.292
6/29/2018 10:38,26.292
6/29/2018 11:08,26.292
6/29/2018 11:38,26.39
6/29/2018 12:08,26.39
6/29/2018 12:38,26.488
6/29/2018 13:08,26.488
6/29/2018 13:38,26.585
6/29/2018 14:08,26.585
6/29/2018 14:38,26.585
6/29/2018 15:08,26.683
6/29/2018 15:38,26.683
6/29/2018 16:08,26.683
6/29/2018 16:38,26.781
6/29/2018 17:08,26.781
6/29/2018 17:38,26.781
6/29/2018 18:08,26.781
6/29/2018 18:38,26.879
6/29/2018 19:08,26.781
6/29/2018 19:38,26.781
6/29/2018 20:08,26.879
6/29/2018 20:38,26.879
6/29/2018 21:08,26.879
6/29/2018 21:38,26.977
6/29/2018 22:08,26.977
6/29/2018 22:38,26.977
6/29/2018 23:08,27.075
6/29/2018 23:38,27.075
6/30/2018 0:08,27.075
6/30/2018 0:38,27.173
6/30/2018 1:08,27.173
6/30/2018 1:38,27.272
6/30/2018 2:08,27.272
6/30/2018 2:38,27.37
6/30/2018 3:08,27.37
6/30/2018 3:38,27.37
6/30/2018 4:08,27.468
6/30/2018 4:38,27.468
6/30/2018 5:08,27.37
6/30/2018 5:38,27.37
6/30/2018 6:08,27.272
6/30/2018 6:38,27.272
6/30/2018 7:08,27.173
6/30/2018 7:38,27.173
6/30/2018 8:08,27.173
6/30/2018 8:38,27.173
6/30/2018 9:08,27.173
6/30/2018 9:38,27.173
6/30/2018 10:08,27.173
6/30/2018 10:38,27.173
6/30/2018 11:08,27.173
6/30/2018 11:38,27.173
6/30/2018 12:08,27.173
6/30/2018 12:38,27.173
6/30/2018 13:08,27.272
6/30/2018 13:38,27.272
6/30/2018 14:08,27.272
6/30/2018 14:38,27.272
6/30/2018 15:08,27.272
6/30/2018 15:38,27.37
6/30/2018 16:08,27.37
6/30/2018 16:38,27.37
6/30/2018 17:08,27.567
6/30/2018 17:38,27.37
6/30/2018 18:08,27.468
6/30/2018 18:38,27.468
6/30/2018 19:08,27.468
6/30/2018 19:38,27.567
6/30/2018 20:08,27.567
6/30/2018 20:38,27.567
6/30/2018 21:08,27.567
6/30/2018 21:38,27.665
6/30/2018 22:08,27.665
6/30/2018 22:38,27.665
6/30/2018 23:08,27.567
6/30/2018 23:38,27.468
1/7/2018 0:08,27.272
1/7/2018 0:38,27.173
1/7/2018 1:08,27.075
1/7/2018 1:38,26.977
1/7/2018 2:08,26.977
1/7/2018 2:38,26.879
1/7/2018 3:08,26.781
1/7/2018 3:38,26.781
1/7/2018 4:08,26.683
1/7/2018 4:38,26.683
1/7/2018 5:08,26.585
1/7/2018 5:38,26.585
1/7/2018 6:08,26.585
1/7/2018 6:38,26.488
1/7/2018 7:08,26.488
1/7/2018 7:38,26.39
1/7/2018 8:08,26.39
1/7/2018 8:38,26.39
1/7/2018 9:08,26.488
1/7/2018 9:38,26.488
1/7/2018 10:08,26.585
1/7/2018 10:38,26.585
1/7/2018 11:08,26.683
1/7/2018 11:38,26.683
1/7/2018 12:08,26.781
1/7/2018 12:38,26.781
1/7/2018 13:08,26.879
1/7/2018 13:38,26.879
1/7/2018 14:08,26.879
1/7/2018 14:38,26.977
1/7/2018 15:08,26.977
1/7/2018 15:38,26.977
1/7/2018 16:08,27.075
1/7/2018 16:38,27.075
1/7/2018 17:08,27.075
1/7/2018 17:38,27.173
1/7/2018 18:08,27.173
1/7/2018 18:38,27.173
1/7/2018 19:08,27.173
1/7/2018 19:38,27.173
1/7/2018 20:08,27.272
1/7/2018 20:38,27.272
1/7/2018 21:08,27.272
1/7/2018 21:38,27.272
1/7/2018 22:08,27.272
1/7/2018 22:38,27.37
1/7/2018 23:08,27.37
1/7/2018 23:38,27.37
2/7/2018 0:08,27.468
2/7/2018 0:38,27.468
2/7/2018 1:08,27.468
2/7/2018 1:38,27.468
2/7/2018 2:08,27.567
2/7/2018 2:38,27.468
2/7/2018 3:08,27.468
2/7/2018 3:38,27.37
2/7/2018 4:08,27.272
2/7/2018 4:38,27.173
2/7/2018 5:08,27.075
2/7/2018 5:38,26.977
2/7/2018 6:08,26.977
2/7/2018 6:38,26.879
2/7/2018 7:08,26.781
2/7/2018 7:38,26.781
2/7/2018 8:08,26.781
2/7/2018 8:38,26.781
2/7/2018 9:08,26.781
2/7/2018 9:38,26.781
2/7/2018 10:08,26.781
2/7/2018 10:38,26.879
2/7/2018 11:08,26.879
2/7/2018 11:38,26.879
2/7/2018 12:08,26.977
2/7/2018 12:38,26.977
2/7/2018 13:08,26.977
2/7/2018 13:38,27.075
2/7/2018 14:08,27.075
2/7/2018 14:38,27.075
2/7/2018 15:08,27.173
2/7/2018 15:38,27.173
2/7/2018 16:08,27.272
2/7/2018 16:38,27.272
2/7/2018 17:08,27.37
2/7/2018 17:38,27.468
2/7/2018 18:08,27.468
2/7/2018 18:38,27.567
2/7/2018 19:08,27.567
2/7/2018 19:38,27.567
2/7/2018 20:08,27.665
2/7/2018 20:38,27.665
2/7/2018 21:08,27.567
2/7/2018 21:38,27.468
2/7/2018 22:08,27.37
2/7/2018 22:38,27.37
2/7/2018 23:08,27.272
2/7/2018 23:38,27.173
3/7/2018 0:08,27.173
3/7/2018 0:38,27.075
3/7/2018 1:08,27.075
3/7/2018 1:38,27.075
3/7/2018 2:08,26.977
3/7/2018 2:38,26.977
3/7/2018 3:08,26.977
3/7/2018 3:38,26.977
3/7/2018 4:08,26.977
3/7/2018 4:38,26.977
3/7/2018 5:08,26.977
3/7/2018 5:38,26.977
3/7/2018 6:08,26.977
3/7/2018 6:38,26.977
3/7/2018 7:08,26.879
3/7/2018 7:38,26.879
3/7/2018 8:08,26.781
3/7/2018 8:38,26.781
3/7/2018 9:08,26.781
3/7/2018 9:38,26.683
3/7/2018 10:08,26.683
3/7/2018 10:38,26.683
3/7/2018 11:08,26.683
3/7/2018 11:38,26.683
3/7/2018 12:08,26.585
3/7/2018 12:38,26.585
3/7/2018 13:08,26.585
3/7/2018 13:38,26.585
3/7/2018 14:08,26.585
3/7/2018 14:38,26.585
3/7/2018 15:08,26.585
3/7/2018 15:38,26.585
3/7/2018 16:08,26.585
3/7/2018 16:38,26.585
3/7/2018 17:08,26.585
3/7/2018 17:38,26.585
3/7/2018 18:08,26.585
3/7/2018 18:38,26.585
3/7/2018 19:08,26.585
3/7/2018 19:38,26.585
3/7/2018 20:08,26.488
3/7/2018 20:38,26.488
3/7/2018 21:08,26.488
3/7/2018 21:38,26.585
3/7/2018 22:08,26.585
3/7/2018 22:38,26.585
3/7/2018 23:08,26.585
3/7/2018 23:38,26.585
4/7/2018 0:08,26.683
4/7/2018 0:38,26.683
4/7/2018 1:08,26.683
4/7/2018 1:38,26.683
4/7/2018 2:08,26.683
4/7/2018 2:38,26.488
4/7/2018 3:08,26.39
4/7/2018 3:38,26.39
4/7/2018 4:08,26.292
4/7/2018 4:38,26.195
4/7/2018 5:08,26.195
4/7/2018 5:38,26.195
4/7/2018 6:08,26.097
4/7/2018 6:38,26.097
4/7/2018 7:08,26.097
4/7/2018 7:38,26.097
4/7/2018 8:08,26.097
4/7/2018 8:38,26.097
4/7/2018 9:08,26.097
4/7/2018 9:38,26.097
4/7/2018 10:08,26.195
4/7/2018 10:38,26.195
4/7/2018 11:08,26.292
4/7/2018 11:38,26.292
4/7/2018 12:08,26.292
4/7/2018 12:38,26.39
4/7/2018 13:08,26.39
4/7/2018 13:38,26.39
4/7/2018 14:08,26.39
4/7/2018 14:38,26.39
4/7/2018 15:08,26.39
4/7/2018 15:38,26.39
4/7/2018 16:08,26.39
4/7/2018 16:38,26.39
4/7/2018 17:08,26.39
4/7/2018 17:38,26.39
4/7/2018 18:08,26.39
4/7/2018 18:38,26.488
4/7/2018 19:08,26.488
4/7/2018 19:38,26.488
4/7/2018 20:08,26.488
4/7/2018 20:38,26.488
4/7/2018 21:08,26.488
4/7/2018 21:38,26.488
4/7/2018 22:08,26.488
4/7/2018 22:38,26.488
4/7/2018 23:08,26.488
4/7/2018 23:38,26.488
5/7/2018 0:08,26.488
5/7/2018 0:38,26.488
5/7/2018 1:08,26.585
5/7/2018 1:38,26.585
5/7/2018 2:08,26.585
5/7/2018 2:38,26.488
5/7/2018 3:08,26.488
5/7/2018 3:38,26.488
5/7/2018 4:08,26.39
5/7/2018 4:38,26.292
5/7/2018 5:08,26.292
5/7/2018 5:38,26.195
5/7/2018 6:08,26.195
5/7/2018 6:38,26.195
5/7/2018 7:08,26.195
5/7/2018 7:38,26.097
5/7/2018 8:08,26.097
5/7/2018 8:38,26.097
5/7/2018 9:08,26.097
5/7/2018 9:38,26.097
5/7/2018 10:08,26.195
5/7/2018 10:38,26.195
5/7/2018 11:08,26.195
5/7/2018 11:38,26.195
5/7/2018 12:08,26.195
5/7/2018 12:38,26.195
5/7/2018 13:08,26.195
5/7/2018 13:38,26.292
5/7/2018 14:08,26.292
5/7/2018 14:38,26.292
5/7/2018 15:08,26.292
5/7/2018 15:38,33.743
5/7/2018 16:08,35.864
5/7/2018 16:38,36.079
5/7/2018 17:08,34.903
5/7/2018 17:38,34.479
5/7/2018 18:08,33.953
5/7/2018 18:38,33.014
5/7/2018 19:08,32.911
5/7/2018 19:38,32.704
5/7/2018 20:08,32.394
5/7/2018 20:38,32.086
5/7/2018 21:08,31.268
5/7/2018 21:38,30.76
5/7/2018 22:08,29.953
5/7/2018 22:38,29.452
5/7/2018 23:08,29.752
5/7/2018 23:38,29.552
6/7/2018 0:08,29.452
6/7/2018 0:38,29.352
6/7/2018 1:08,29.152
6/7/2018 1:38,29.053
6/7/2018 2:08,28.953
6/7/2018 2:38,28.754
6/7/2018 3:08,28.655
6/7/2018 3:38,28.456
6/7/2018 4:08,28.357
6/7/2018 4:38,28.258
6/7/2018 5:08,28.06
6/7/2018 5:38,28.06
6/7/2018 6:08,27.961
6/7/2018 6:38,27.862
6/7/2018 7:08,28.06
6/7/2018 7:38,28.159
6/7/2018 8:08,28.655
6/7/2018 8:38,29.152
6/7/2018 9:08,29.652
6/7/2018 9:38,29.752
6/7/2018 10:08,30.054
6/7/2018 10:38,31.166
6/7/2018 11:08,33.118
6/7/2018 11:38,34.058
6/7/2018 12:08,34.058
6/7/2018 12:38,34.796
6/7/2018 13:08,36.187
6/7/2018 13:38,36.728
6/7/2018 14:08,36.187
6/7/2018 14:38,35.435
6/7/2018 15:08,35.756
6/7/2018 15:38,34.903
6/7/2018 16:08,34.268
6/7/2018 16:38,34.479
6/7/2018 17:08,33.743
6/7/2018 17:38,33.639
6/7/2018 18:08,32.807
6/7/2018 18:38,32.086
6/7/2018 19:08,32.086
6/7/2018 19:38,31.983
6/7/2018 20:08,31.676
6/7/2018 20:38,31.472
6/7/2018 21:08,31.268
6/7/2018 21:38,31.064
6/7/2018 22:08,30.862
6/7/2018 22:38,30.558
6/7/2018 23:08,30.356
6/7/2018 23:38,30.054
7/7/2018 0:08,29.953
7/7/2018 0:38,29.853
7/7/2018 1:08,29.652
7/7/2018 1:38,29.452
7/7/2018 2:08,29.252
7/7/2018 2:38,29.252
7/7/2018 3:08,29.053
7/7/2018 3:38,28.953
7/7/2018 4:08,28.853
7/7/2018 4:38,28.754
7/7/2018 5:08,28.655
7/7/2018 5:38,28.555
7/7/2018 6:08,28.357
7/7/2018 6:38,28.456
7/7/2018 7:08,28.555
7/7/2018 7:38,28.754
7/7/2018 8:08,29.352
7/7/2018 8:38,29.853
7/7/2018 9:08,30.862
7/7/2018 9:38,31.778
7/7/2018 10:08,31.676
7/7/2018 10:38,33.848
7/7/2018 11:08,34.268
7/7/2018 11:38,35.542
7/7/2018 12:08,35.542
7/7/2018 12:38,36.079
7/7/2018 13:08,37.714
7/7/2018 13:38,37.274
7/7/2018 14:08,37.604
7/7/2018 14:38,36.837
7/7/2018 15:08,37.274
7/7/2018 15:38,37.055
